var hq_str_sh603259="药明康德,79.000,79.000,79.000,79.000,79.000,79.000,79.040,4400,347600.000,600,79.000,200,78.990,500,78.900,100,78.820,1300,78.800,100,79.040,300,79.120,800,79.280,500,79.350,800,79.380,2019-05-31,09:29:45,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.120,79.260,78.900,79.120,79.220,11100,877565.000,1000,79.120,100,79.060,800,79.040,700,79.020,100,79.010,200,79.220,800,79.230,300,79.250,1121,79.260,1500,79.270,2019-05-31,09:30:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.150,79.260,78.900,79.150,79.180,16821,1330724.000,179,79.150,200,79.130,800,79.120,100,79.060,800,79.040,1600,79.180,600,79.210,500,79.220,21,79.230,600,79.250,2019-05-31,09:31:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.040,79.260,78.900,79.020,79.170,27400,2168186.000,100,79.020,100,79.010,700,79.000,1300,78.930,100,78.900,100,79.170,1100,79.180,1500,79.210,1100,79.220,400,79.250,2019-05-31,09:33:00,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.170,79.260,78.900,79.150,79.180,39800,3149067.000,400,79.150,100,79.020,900,79.000,100,78.960,600,78.950,100,79.180,300,79.200,621,79.210,1700,79.220,400,79.250,2019-05-31,09:33:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.360,79.360,78.900,79.250,79.360,54742,4333602.000,300,79.250,100,79.210,100,79.200,100,79.180,500,79.030,1721,79.360,900,79.380,2000,79.390,100,79.400,1000,79.420,2019-05-31,09:35:00,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.290,79.360,78.900,79.260,79.290,60784,4812782.000,179,79.260,200,79.250,500,79.180,500,79.030,600,79.020,100,79.290,1000,79.300,200,79.310,700,79.320,100,79.330,2019-05-31,09:35:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.290,79.360,78.900,79.270,79.290,68284,5407421.000,2479,79.270,100,79.260,200,79.250,500,79.180,100,79.040,921,79.290,100,79.300,700,79.320,1100,79.330,3000,79.340,2019-05-31,09:36:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.300,79.360,78.900,79.280,79.300,74305,5884858.000,79,79.280,379,79.270,200,79.250,500,79.180,100,79.040,100,79.300,300,79.330,3000,79.340,1900,79.350,1721,79.360,2019-05-31,09:38:00,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.280,79.360,78.900,79.280,79.290,80584,6382516.000,100,79.280,100,79.270,500,79.200,379,79.180,200,79.050,1000,79.290,1100,79.320,300,79.330,3000,79.340,2100,79.350,2019-05-31,09:38:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.340,79.360,78.900,79.280,79.340,87784,6953519.000,1100,79.280,600,79.270,300,79.200,279,79.180,100,79.160,2300,79.340,1300,79.350,1521,79.360,300,79.380,2000,79.390,2019-05-31,09:39:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.470,79.480,78.900,79.450,79.470,104805,8305078.000,700,79.450,400,79.360,200,79.340,300,79.330,1200,79.300,100,79.470,1400,79.480,1600,79.490,2500,79.500,200,79.520,2019-05-31,09:40:57,00";
var hq_str_sh603259="药明康德,79.000,79.000,79.470,79.480,78.900,79.380,79.440,116705,9250525.000,1100,79.380,300,79.370,300,79.360,1000,79.340,100,79.330,500,79.440,1600,79.470,1500,79.480,1900,79.490,2500,79.500,2019-05-31,09:41:57,00";
